a,b,c,d,e,f
941,962,0.521642733485573,qux,-0.724812517409308,961
337,263,-0.395975054880029,quux,-0.409141839778555,731
967,191,-0.563149586392234,bar,0.896693335107569,587
743,337,1.1444914267303,quux,-0.232656927104129,981
307,31,0.205837495805164,baz,-0.253294621806136,887
669,62,0.363002165337506,bar,-1.06877109904652,367
532,90,-0.447047539277693,qux,-0.490707954312662,684
604,769,-0.404268008609959,foo,-1.08563895480831,953
175,964,0.515726436268947,quux,-0.246047257848045,44
796,775,-0.514278645744943,bar,0.217295058385855,313
764,982,1.15803649776707,baz,1.08080482472193,616
592,514,0.69798819726546,baz,-2.07122722887803,968
228,261,1.24070988663955,baz,-1.56127231679513,544
917,908,1.83704276546264,foo,-0.40442822148543,225
450,385,0.259244791710556,foo,-0.230355623211747,797
789,633,-0.428007541616395,baz,-0.0213790971033294,805
871,575,-1.61261780036594,bar,-0.316624431541223,715
886,784,2.44679404491018,foo,-1.66726873531537,224
259,251,-0.122498121375803,baz,0.405083623313407,353
406,179,2.21973360037717,baz,-0.6536078462607,437
493,917,0.0493066049976765,bar,-0.785935759172565,361
70,547,-0.453567074536423,quux,-0.0669897765642334,217
398,349,1.18791390164056,quux,-0.375912409602887,192
497,726,0.296776322998922,quux,1.36359709685989,350
102,446,-0.292583067133557,foo,1.62159097963771,242
617,938,-0.327308640397723,foo,0.157235210922082,714
304,283,-1.36459507117155,qux,1.33605342540715,908
298,705,1.43475603997897,foo,1.20083537703566,264
533,287,-0.478722948509462,bar,0.486232618698664,386
583,722,-0.181437219023334,quux,0.718053396777124,540
998,523,0.789646724598795,bar,-0.0343444049777472,239
700,900,-0.00473703580776666,qux,-1.76930335677336,373
747,636,-0.757908026608709,bar,0.33099031629995,563
620,199,1.22708174989957,baz,-2.01485368297332,789
741,287,0.425981435707925,bar,-0.333325017039106,974
229,147,-2.4427136979692,foo,0.601556336019072,776
849,135,-0.486837206597011,foo,0.90215209321591,125
563,770,1.65553420965648,foo,1.07964161527771,904
889,421,-0.165181913616733,foo,-0.860483005831482,100
267,94,1.38979307002079,baz,0.859164883588474,139
82,312,1.63568961073673,qux,0.0227501929589248,421
263,557,-1.23300461437884,bar,1.83414276027048,369
92,807,0.459741552434191,quux,-0.734496653189569,622
115,414,0.294577535713579,foo,0.415146384559949,2
574,635,-0.377866433699668,quux,-0.555363370564751,385
749,590,-1.20025929990433,qux,-1.05177063337716,87
587,349,0.223066129622239,baz,-0.986456687030394,866
732,15,-0.382292076103792,qux,1.19094325817055,273
929,46,1.64005730475636,bar,-1.67325111325511,408
913,100,1.63992341075578,foo,-0.564277276359491,825
282,90,-0.369911266802055,foo,0.120399837714375,723
99,424,0.758141189756789,foo,-1.14802699579582,875
274,69,0.656181687548395,baz,1.4401791988196,420
719,485,0.892998695288943,baz,-0.124374562913514,711
492,23,-0.794169020466907,qux,0.241510635506749,978
330,600,-0.62430811947963,bar,-0.0832950113430479,64
305,132,0.653282509696182,qux,0.96659710873971,404
631,697,-0.567746581234017,quux,-0.773182824685829,140
265,184,0.585696414299738,qux,1.03794182422313,389
851,871,0.825969363889074,foo,-0.0661232443613315,911
218,319,-0.85915155847458,qux,-1.22401762369025,429
317,497,1.97982323410618,baz,-1.19650746121008,94
429,981,0.765589309107527,quux,1.3407586948771,864
194,24,-0.228370294502974,bar,0.255622101809003,113
130,863,0.760837538320198,foo,0.385296065543443,768
289,564,1.05744709879158,bar,0.738436184410381,905
26,54,-1.87609151587454,bar,2.10097142810154,525
464,383,1.10351079772809,foo,-0.09785470321688,924
480,855,-0.00115061169934384,foo,-0.363095784689164,615
777,298,0.557313404463703,bar,-0.209776681565143,967
102,933,-0.884382724844687,bar,0.633984006169385,397
78,106,0.490741085082088,bar,1.54531004648301,307
324,128,-0.462452835162021,quux,-0.299029415087935,564
200,120,-0.663695951122069,foo,1.32154888073578,70
592,531,-1.69503463282671,qux,-0.948735530908436,674
275,195,0.943239714266035,quux,-1.02891659832783,91
98,418,0.345259113810251,bar,-1.09230838266478,914
450,929,1.8578745924891,qux,1.62892951186632,820
885,291,-0.337483522823508,bar,-1.05893571898195,158
883,564,-0.00207093214763756,qux,-0.417725331056192,314
305,716,1.09925499868936,bar,0.183448408632481,597
393,514,-0.370113443808308,bar,1.08859265502712,970
917,646,-0.483333294249492,baz,0.307215585118497,162
88,444,-0.0600604284005492,foo,0.980048146005738,93
279,239,-0.691933968528772,bar,0.594222827118329,347
563,941,-1.36801042903875,quux,0.824160581323107,386
968,473,0.311650550810598,quux,0.782821497257161,68
504,168,0.06436748234685,baz,-0.11423626195106,683
653,244,0.0949638674795638,baz,-2.65458013486457,329
671,502,-0.0458069655275644,quux,0.0541053230663103,806
971,791,0.433933152656589,foo,-0.164027016473901,201
58,694,-0.733130594716421,qux,-0.20265645581328,573
451,637,-0.178704693375115,baz,0.602621020373948,610
713,772,-1.46509263526377,baz,-0.735578791542628,792
855,660,1.68203598214551,bar,-0.605100184169326,264
244,658,-0.826382435551902,baz,-1.40200387129495,420
261,880,-0.465113441549687,qux,1.34207832527107,296
653,331,-0.189140500056411,bar,-0.493369655264554,350
781,860,-0.206269881407585,quux,0.110783264325755,988
14,197,-0.736372693015697,quux,1.22491333045034,987
314,250,0.142861823196848,bar,-0.148904739828658,447
40,983,0.764654724865064,qux,-0.142611774935487,904
207,381,-0.171463262435683,foo,0.591300772887968,10
728,808,2.64867218683042,baz,0.130249550880451,809
225,313,-1.38010742297823,bar,0.535731284841161,681
29,338,0.677965173501132,bar,0.944968790081014,72
581,579,0.404380792804266,quux,-1.31791810408701,280
314,75,-1.3950305580214,foo,-0.357886432950361,661
576,539,-0.296703234188911,baz,-1.99128062302812,638
146,527,-0.554700683807484,qux,0.576171842173214,756
506,249,-0.562299124032883,bar,1.24969712625529,759
708,855,0.363944004852441,qux,-0.333780149891331,274
697,114,1.68387706167824,qux,2.07877734145699,743
16,739,0.412296929950258,quux,0.846880304103285,87
247,839,-0.166351768048688,baz,-0.00466365695852187,576
356,57,-0.908330644800619,bar,-0.501572674212409,453
884,588,-0.731559487452428,qux,1.97104033837672,542
199,194,-0.202344171094127,qux,0.104654805560189,496
966,474,0.405761972945297,bar,0.897382058580579,440
387,463,-1.53432883169182,bar,0.424843936085185,809
204,61,-0.95006509427043,foo,0.0341166661712137,292
94,27,1.30659582898738,foo,-2.07268766256381,682
20,729,0.371753160838118,quux,-0.704188435804922,443
343,104,-0.572614469236105,qux,-1.28770791626527,421
731,321,0.259423522178075,quux,0.442682192216126,521
60,206,-1.33598990696287,foo,-0.130336954907587,607
737,778,-1.25897004061853,bar,-0.592073588584034,526
623,209,1.05001750053655,foo,-0.840344290559372,356
423,77,-0.633472899809658,quux,1.13573869383873,941
900,102,-2.14394685575469,qux,0.693970028365003,934
723,700,-0.108622596475674,bar,-0.798042366412986,777
719,449,-0.314201576592897,bar,-0.719525676263589,502
362,693,1.82804590440719,qux,-0.193065572668303,143
488,778,0.84574507247212,bar,-0.913175849205037,665
526,823,0.932828490434882,bar,-0.910185945456435,693
394,968,-1.38924274086245,bar,-0.645917169098649,321
804,968,0.411032469621084,qux,0.649079062835071,250
360,479,1.50627074368855,bar,-0.229759986140321,935
442,462,0.756259100594629,quux,-0.473025237627338,129
645,474,-0.55783849141438,quux,0.698007762275606,583
428,224,0.143966018667666,qux,2.09885287749479,61
434,816,-0.361692713823439,qux,-0.802496743107689,456
248,80,0.80322691511543,foo,-1.25654566089586,253
444,66,0.755115616789983,qux,0.249130635251633,962
586,279,0.107073902276051,bar,1.43595605506687,830
940,141,-1.37640678967594,quux,0.599564997740514,437
673,726,0.685323381724911,baz,-0.463772278683162,78
178,747,0.974867044968433,baz,-1.9149200656255,783
987,987,-0.661933798800943,foo,0.134902168564181,499
304,975,-1.3070152263379,bar,1.01128788691428,295
672,554,-0.277813695749473,baz,-0.46793800353755,775
108,910,-0.946770968087382,qux,0.842583083789021,139
296,256,0.479132261899415,bar,-1.08025760395572,159
657,130,0.357021310705575,bar,-1.72082532568653,434
318,151,0.802750256916001,quux,-0.212925450677184,750
190,972,0.797450321431561,bar,1.50078718500841,621
21,281,-0.081738665029321,baz,-0.0593802651340246,165
86,743,-0.660497252689694,bar,0.101714717047739,687
314,933,-0.0455212635018526,quux,-1.54266972300138,370
580,554,0.696869947513536,qux,-0.723346598038315,877
248,868,0.361772650734342,quux,-1.70557344225417,462
898,761,-0.90055055044697,bar,-0.103117573628231,865
323,553,-1.06706223515174,foo,-1.38957666716284,415
451,682,-0.702136666331587,bar,0.677291551636252,898
702,363,0.894128336805776,qux,0.0804267070948355,301
280,502,-1.16100030266835,bar,-0.333135354437478,838
757,8,0.0330856236610527,baz,0.573575589272377,853
907,777,0.828026197529223,qux,0.265992108996623,318
390,689,0.432689577082573,foo,0.755030885519521,405
921,435,-0.630400835381827,qux,0.410786158444739,631
853,764,-0.497324356225656,qux,-0.402035359539379,11
786,558,-1.29183556264998,qux,1.09539587719532,721
503,581,-1.73653775240406,bar,0.0494298762180019,607
68,559,0.24465135024686,baz,-0.885702568300901,372
926,369,1.69213406987171,quux,1.5183429777043,752
628,679,1.25774591905099,baz,-0.535161811304547,833
330,658,-0.445019205328166,quux,1.08291058248848,208
642,387,-1.09581529418326,bar,-1.41064810354916,310
199,658,-0.288606341833467,quux,-1.85665857260625,741
199,71,0.313097814359746,bar,-0.706427439906336,442
266,572,-0.749866032509518,baz,1.09258387825884,429
128,669,0.198612454097346,quux,-1.66880486199039,399
956,258,0.530020706645306,bar,-0.558697160303715,257
130,115,0.586270094152075,foo,0.398935807773305,479
285,250,0.995672832723129,bar,-0.504683529619731,305
512,483,0.510043307384172,foo,-0.468271227105988,864
604,350,0.140472881253153,qux,2.29473919433801,124
543,342,0.366168478143565,qux,1.12690050298635,431
888,746,0.759381608606392,bar,-0.196883765966127,465
810,631,0.361037031996761,baz,1.20018876287614,225
320,947,0.45745469310652,foo,0.306443166485957,22
815,815,1.13183571126407,bar,-1.26934916388847,861
88,428,1.5040595420295,quux,-1.34996391685573,821
89,918,-0.110769273096644,foo,0.385267210642206,408
623,591,0.43877432491801,quux,0.0354082590844045,483
23,262,0.642960361529722,baz,-1.56482685824614,173
26,276,-0.268735064488662,bar,-2.69710639898215,724
347,273,-1.1343556492239,foo,0.786520093944736,913
163,560,-0.39207653005627,foo,-1.79055302787382,531
826,688,-1.33352041376603,bar,0.376847972667988,25
357,90,-0.108868185543255,baz,-1.10868166568258,964
466,948,0.313418082607433,quux,1.52587643287814,1000
692,564,0.176542738104418,foo,-0.230849328924357,589
4,840,0.85190003348097,bar,-2.81459220168271,920
175,623,0.327103802582397,bar,-1.01676907514745,434
738,216,0.318859173822643,foo,1.79266416891087,69
63,919,0.914227522420338,bar,-2.60009977056269,75
743,9,0.902998701897238,quux,0.881418786208491,235
756,263,1.14950643722878,qux,0.844497704746958,808
292,852,-0.0793466433321418,qux,-0.93238215211064,817
257,234,-2.07424834817839,quux,-1.68541446413269,417
996,823,0.346025464998879,quux,0.546455229316862,301
748,857,0.567849842834746,foo,-0.874398701308331,295
661,12,-0.385619673961427,foo,0.96381270276039,166
162,121,0.0114591823410196,foo,1.03912553337442,517
838,67,0.0272726872233513,foo,0.548117029393075,506
959,260,-1.92218156493973,foo,-1.66998764960869,840
509,245,-1.01984362259317,quux,-0.989376822803372,325
354,914,-1.38181498276183,bar,-0.177417537829319,977
62,411,-0.394567857523675,foo,1.38227008671982,57
903,346,1.43062862244721,qux,0.74872192530255,169
638,178,-0.4661923192548,baz,-0.591172793535781,294
800,557,-0.477698582515801,baz,2.85609082248438,693
632,875,1.00811909878922,qux,1.88762131176203,412
531,911,-0.939370466871119,foo,-0.991421628612567,332
89,1,0.435889631168533,quux,-1.44823464392833,251
676,2,-0.522985365873167,bar,-1.09611631539057,733
712,700,0.40057041387848,baz,-2.32356543663965,642
879,424,-0.296965535695988,quux,1.28550899474389,710
574,756,-0.0321963462609725,baz,1.12904579700182,847
259,748,0.0472047710848473,bar,0.700029406550979,610
213,859,0.727883544577147,bar,0.620768774818205,893
953,526,-0.584530885199709,quux,0.569070720273795,788
287,988,-0.239765967485712,qux,-2.14940635652774,886
399,170,-0.081649057161319,bar,0.962620526968655,582
598,575,1.48614773571852,quux,0.637313106747057,246
38,701,-1.41099268801958,qux,-0.181992375300164,920
270,638,0.656040005241928,qux,-1.04440820579576,491
381,627,0.917132199387045,quux,-1.11626566833804,348
375,504,1.1172536139024,baz,-0.120683163629974,586
978,681,-0.163374320122946,bar,0.708099804502326,57
797,414,-0.261212862691641,bar,-0.543085106237155,965
372,710,-1.21834880884675,bar,0.481602324088419,860
188,162,-0.128447932579717,foo,-0.66633101207422,967
470,153,-1.07242022630793,baz,-0.022163321222495,299
892,190,1.20044127587017,foo,0.234207955160052,248
945,349,0.669695859068664,bar,-1.04639338588897,789
349,131,0.0370539021987791,baz,-1.68502195047811,205
840,701,-0.106230040444058,quux,-0.597264011867384,735
338,368,1.32079869233574,qux,-0.0781849893873595,165
91,820,0.803664736343907,bar,-0.412778316969454,835
727,480,-0.425571657304228,bar,0.00187353981873762,608
991,734,-0.742880468550643,baz,-0.143224947205722,735
945,204,-0.0852869009969792,qux,0.163091270038127,971
18,899,-0.591960994308533,qux,0.452308687669024,780
263,794,-1.99459624667214,foo,0.0161215224294853,820
491,820,0.281900904731679,qux,0.86470029969492,529
778,710,0.957490024634306,foo,-0.798651797601369,96
121,461,1.28035866169461,qux,-1.02746746577059,895
525,265,0.433622356835801,bar,-0.897455472374995,9
990,417,0.153090716706585,bar,0.848544943769684,584
498,869,0.717307412846462,baz,1.65056189863395,796
857,949,-0.0232376820798095,quux,-1.88741882723073,865
520,252,0.0992439281759473,baz,-0.246568461743105,636
854,909,2.37884259332895,quux,-0.369246138642973,409
453,886,1.41721092757429,qux,-2.78055510111706,766
359,807,-1.37511725807989,quux,1.23192439629634,833
270,995,-0.00654226634142357,foo,-0.849684617557112,902
989,694,-1.64679527611132,quux,2.00446522098639,177
894,317,0.0726344942480569,foo,-0.999326807245016,188
869,508,-0.629905004331056,foo,0.193543892049883,768
824,357,-0.7367272946645,quux,0.102930816652721,332
615,402,-1.3885446423825,qux,-0.523374016914582,134
600,289,-0.0473981780562133,foo,0.134423985619494,128
764,842,-0.12082229438292,qux,-1.71754929212024,528
13,542,0.131208966765481,bar,-0.993895281340453,977
27,177,1.15597333268106,qux,-0.726804870680919,484
306,494,-1.44486351515166,foo,0.511657432726294,888
49,143,-0.0320520344743319,quux,-1.36213782109533,130
635,458,0.735330059098401,bar,0.0282730110320368,332
982,2,1.2120734846552,qux,-1.10483578974044,758
467,396,-0.591016575147841,quux,-0.910051501109204,765
752,674,0.547358049103428,baz,-1.35652799520228,455
499,664,-1.22957136605308,quux,-0.695236152059496,785
188,686,0.575188885360941,qux,-0.771277594682515,359
215,761,0.484586834613172,qux,1.36498963079634,127
38,552,-0.470562980381354,quux,-1.17115604485693,76
308,546,1.09313488387522,foo,-0.0372282552505079,983
492,831,-1.22702905698528,bar,-0.742811032433738,60
455,200,0.668623723216238,bar,-1.32106383373387,346
304,664,1.93759989921642,foo,-0.318751203936801,17
302,868,0.429597877209895,bar,-0.0227422342626536,411
768,15,-1.87255954246105,foo,1.10543364465485,31
309,653,0.507577707665518,foo,-0.142471937599859,427
436,334,-0.052328888786631,quux,-0.124997238360931,189
829,619,0.24431016224717,baz,0.470645005882603,372
783,393,0.354226565841388,foo,0.435238503683349,169
693,249,-0.533078097872511,bar,1.28390070412854,976
323,970,0.110780165830058,bar,-0.858099929402073,49
314,531,0.584037913157992,bar,0.774206896653235,80
238,576,-1.26893246179028,bar,0.0738988483508924,890
66,481,0.439346632009242,bar,-2.20199222457248,957
70,369,-0.869804670701922,foo,-0.60295303020043,687
748,248,-0.42946990830456,qux,-1.40856811647143,786
390,787,-0.135338985795715,qux,-0.0930357369590412,632
426,197,1.07491033943019,baz,0.571586311318283,865
447,319,-0.84037845814801,foo,1.14197729055962,393
874,659,-0.283977355277047,quux,1.40119754944454,545
480,777,-0.483128834533004,qux,1.43892849758889,502
492,343,1.16486004369993,bar,-2.69853165360119,531
2,494,0.601954076994531,qux,1.37780906813767,37
285,383,-0.407483707924403,quux,-1.44841699933227,779
311,104,0.678885006551933,qux,-0.117543591123169,658
60,522,-0.960909038757272,quux,-0.409343389995448,879
569,518,1.23572910159463,foo,-0.394212215196514,670
942,652,-0.683586167567779,qux,-3.4069348866821,594
211,321,-0.876101345250354,baz,-0.443892829643968,380
471,862,-0.120194085304085,baz,0.174726351334797,336
414,258,0.48334176437175,baz,-0.553442138734759,626
704,687,-1.04114542812233,quux,-0.56070530833541,254
760,254,-2.15831627208434,qux,0.910598866707466,353
484,791,0.66140585829936,foo,0.385441422689918,50
829,781,1.15998477050249,foo,-0.438248552883335,679
948,62,0.21675386641413,baz,0.274993041072283,145
465,125,-0.021443932684288,bar,-0.390741998580889,106
20,931,-1.18506612460809,bar,-0.138992238961143,969
68,312,0.977512278807075,quux,-0.777601495135675,112
222,678,0.671766531553384,qux,0.979325384106242,410
797,233,0.466758096259996,qux,-0.622060121885471,306
294,405,1.46469691745684,bar,0.879661686739407,841
23,376,-0.677413721656667,qux,-0.571663862347378,523
179,897,0.731752707414348,foo,-0.855470166856753,489
360,651,-0.992117458748881,qux,0.872933248684578,482
843,977,-0.47812894824925,foo,-1.28568757432182,456
880,1000,-0.766085990733786,baz,1.25156111365833,710
351,749,-0.73433878388052,qux,-1.70645696191942,635
801,56,-1.22182647474155,bar,1.57086297722324,513
948,351,1.07332883536778,baz,0.69648406073423,863
22,605,0.592854986782385,foo,-1.44855582711921,652
555,666,0.231566070713104,foo,0.222724210567441,41
541,415,0.0673486252990934,qux,-1.56671166026306,161
211,298,1.39179691084487,qux,-0.0733388759626635,637
208,710,-0.625312441462877,bar,0.874496348748375,977
768,385,1.42509398073243,foo,-1.17461144390911,515
968,339,-0.533950849822117,qux,0.884197891983817,230
211,318,-0.22068037175276,quux,-0.789696624326161,635
806,611,1.4623588762728,baz,1.5070203695617,62
847,238,0.963365107901446,baz,-0.489399658439482,127
943,393,1.47443807552382,bar,-0.166036107944614,450
677,538,0.591092945308901,quux,0.534552473062458,618
68,540,0.214787019862116,bar,1.61166000019049,641
182,472,0.285700103994611,quux,-1.27809487132151,66
649,148,-1.23235900091642,quux,0.624450213786318,809
241,169,1.13905478732962,quux,0.938247574362533,266
351,411,0.295967257726776,foo,0.557522158968681,57
320,614,0.347296479613421,bar,1.33053744953216,894
423,405,0.017888419554349,baz,-0.636965418526234,251
118,38,1.13365808942505,foo,-0.432206285007302,737
1000,532,0.387199963565743,quux,-0.311373932312,36
32,745,-0.471798702424172,quux,-2.08656613600799,556
792,269,1.83007355682569,bar,0.699905398999498,869
443,745,1.84022867773949,qux,0.923957161413252,395
13,683,-0.318065172791171,baz,1.78349389288885,358
848,48,2.3189426624143,quux,-0.36748087373525,155
126,208,-0.105644815181105,bar,0.693607499410713,733
967,656,0.329031055925743,qux,0.325259867812382,323
119,829,0.127840033979111,foo,1.27034411032524,317
744,903,1.74941903806994,quux,0.844802653423317,409
578,147,-0.14138637125331,foo,0.0837434071922312,772
509,993,-1.44289948822286,qux,-1.50122409816052,683
465,435,-0.359192203373455,bar,-1.29679080969505,844
220,254,0.671655892510956,bar,0.533296241894257,778
14,107,0.211136302149942,quux,1.9010185275095,543
986,948,-0.0309187895890623,foo,1.1142045299864,737
269,748,-2.01134739746472,bar,0.556514609044125,196
573,652,-0.267567842636261,foo,-0.675170506695325,645
759,118,-2.179786220272,foo,-0.782596984322699,621
276,828,-0.713100759268254,bar,0.97800888562218,842
800,401,-0.12710302079756,quux,-0.107621790253976,717
910,299,0.680577689603284,quux,0.308071215740188,382
85,583,-1.29395086033774,quux,-0.770199827164155,677
791,394,-0.625427543032666,baz,1.06815079952569,765
336,393,2.5917107179574,qux,-0.648612175160931,814
620,480,0.822379200783341,baz,-0.630715977587373,288
810,118,1.13951480535441,qux,-0.262144218806233,861
74,106,-1.41369427220649,baz,-0.626629808693937,532
153,139,-0.550175904998077,quux,-0.357415791534563,684
216,659,-0.728290195201702,foo,0.61345596162075,352
764,834,1.35787352890639,baz,-0.0397380424881814,554
446,734,-0.169621741260912,bar,-0.468734089002018,786
851,711,0.86068589707904,qux,0.294969038588978,414
368,65,-0.073693038002577,baz,-0.536845098711135,24
927,438,1.89412433262614,quux,0.511488389176778,334
176,685,0.101652103556329,baz,0.0354004338606669,967
216,391,0.114336951863889,quux,-0.180329807515897,33
411,907,-0.0176738794524931,foo,-0.190996883478113,190
326,730,-0.887590746135329,baz,-0.130147011923699,973
460,916,-0.275032520711572,baz,0.486910718515719,778
487,526,1.79484745475493,foo,0.559927626129004,250
866,413,1.09167940937475,baz,0.894338530835912,657
952,232,-1.21317603646425,foo,-0.175912223305798,386
856,550,0.0314999294816507,qux,-0.53522955986664,331
78,750,-1.09468812089646,baz,0.64023413770801,926
320,689,-1.14411278024572,baz,0.135303020847129,115
916,569,0.349589277696103,foo,1.47464570627693,85
549,692,0.809152909312124,foo,0.0574088576546107,930
287,916,0.547748489827547,baz,0.541478646683226,784
507,400,0.0647862020843635,bar,0.299563895799812,339
712,143,-1.5154510702216,baz,-1.21179315932089,92
445,584,0.511394900826659,quux,0.479919338143739,543
661,671,1.35742846397989,bar,-0.521123235940697,520
995,414,0.969652272337587,qux,0.78502954079008,958
847,300,-1.81447009808397,bar,0.437405062124262,736
524,43,-1.86232844396152,qux,-0.97953672466545,984
664,648,0.118174827846511,bar,-0.0196455050424204,520
4,999,-0.666872660660012,bar,-0.467702516260884,922
502,165,1.42242547096429,baz,1.64922922822376,259
149,97,-0.615225819890568,baz,-0.774650834578756,43
282,204,0.409459668094881,qux,-1.17252185419697,402
828,695,-1.58892793623024,bar,1.9947835095234,237
793,395,-0.543115013752886,baz,0.233207762482597,323
400,3,0.0383225020174799,quux,-1.85209958241479,444
541,759,-1.25745254056169,foo,-0.723809703480648,739
828,400,-0.489205481362689,baz,1.20217959700662,561
972,790,-0.0650517546033993,bar,0.946138111735027,267
640,372,0.448305542033458,foo,0.72773177673034,265
844,24,0.653749546874706,qux,1.39084273811461,797
11,559,0.592823729045673,baz,0.996710780582935,15
217,662,-2.48791942925814,bar,-0.290251769937693,238
117,594,0.771044491520125,qux,0.229694405025528,585
159,418,-1.52368070515552,baz,-1.13139297114661,486
383,818,1.64930665961065,bar,-0.938061612434122,342
679,392,0.630816940123474,quux,0.522812830288532,608
413,344,1.640796665428,baz,0.373431410429543,62
280,159,0.170959212386078,foo,0.289287302795035,962
651,310,0.86166452815812,baz,0.137512303604108,137
417,252,-0.119898850875555,foo,-0.533454177257257,112
425,418,-0.0815310744695445,qux,-0.0677722844888408,998
242,160,0.433989750222466,quux,-0.0804583232123193,564
343,90,-0.636615296861547,bar,1.35440733175148,345
317,877,0.0491218526445023,foo,-1.69075099386291,194
604,323,0.274404205649022,baz,0.447401613732558,475
35,674,0.779229069739473,bar,0.793085504187819,770
266,274,0.290176281354805,baz,-1.02178964947247,655
271,530,0.317706980387969,foo,-1.19086456188739,310
769,737,-1.69304557827143,quux,0.65090844391026,444
801,693,1.19763287784164,bar,0.495638044892175,850
755,659,-0.442476515072872,qux,-0.379599191682238,734
839,213,-0.580742264740684,quux,-0.310381980072518,261
130,212,-0.740479276758189,qux,-0.343257985897648,499
40,939,0.793552785649547,foo,-1.11513164764493,647
187,775,0.410714378418618,quux,0.00484591935110811,744
144,758,-0.547380967979551,foo,1.37965018384005,260
562,16,-1.40531260577536,quux,-1.39776212273591,235
792,909,-0.392085940782397,foo,-2.15288335051598,186
376,193,0.419867525867277,qux,0.431409202932205,315
197,426,0.00240557000000334,quux,-0.284490578173798,131
539,837,1.51122891876597,foo,0.191275280412085,190
642,788,-0.014499101589805,bar,0.854538206120274,387
147,100,-0.313213719398076,qux,-0.539495514074317,956
843,803,-0.012697716417096,foo,-0.772279348170828,233
301,953,-0.760918718106695,foo,0.23569954156576,201
81,159,-1.01492182329039,foo,0.647413957398541,647
875,596,-0.74985970644487,baz,-0.0113259193694604,33
905,83,2.32130262515845,qux,-1.10847875229217,252
61,763,0.912469273543774,baz,-0.106615661653149,255
526,731,0.655798943178255,bar,-0.822772648714648,94
879,557,-0.000540040587734526,quux,0.551889896317036,399
670,890,0.0229470976334006,quux,-0.600705571877137,418
675,433,-1.1041442592439,baz,-0.67144954157946,820
425,23,-0.684938605168529,quux,0.177005840724559,836
371,675,-0.105820825057845,baz,0.55869641828554,801
235,31,0.0359776168620209,qux,0.0625231058212097,960
556,489,-0.108178999007661,qux,-1.69460851922102,544
674,965,-2.10011176752694,quux,-1.48011542710396,955
34,502,-0.134132069201754,bar,-0.28709459677503,538
639,441,-0.504954581966416,foo,1.96115195430329,342
934,265,-0.773410293446648,foo,-1.10457969866344,767
897,764,0.0778853874922494,baz,1.12710828206202,395
24,809,-1.31889472570883,bar,-1.21624363806872,211
327,996,-0.327899757162733,baz,-0.780620950214389,276
588,780,-0.904494619790032,bar,-0.115873435974901,729
570,819,-1.61205961114047,qux,1.03475755750695,110
273,809,0.136608090647877,qux,0.173503165672454,674
883,639,0.768203951527617,bar,0.419707316757331,244
158,803,0.795209652788433,bar,0.79145002802977,114
389,309,-0.855541409114135,bar,0.559565389523862,902
22,900,-0.2513358682699,qux,-0.0371177688698407,216
100,927,0.318423780175016,baz,0.47486771799486,347
49,452,0.5452937344851,bar,-0.748852151480588,823
973,468,0.128907298232361,bar,-0.541790465483053,561
361,639,0.982100859100513,foo,0.54181158934446,886
302,646,-1.12875483308626,qux,-0.415610347785002,308
416,211,0.285143495126053,qux,-0.404551858032533,407
139,388,0.601706862728726,qux,1.07787477498234,225
327,759,0.250403359327835,foo,1.02053722706042,624
351,721,-0.34358935400401,bar,0.356034388272492,578
833,129,1.17164727291478,qux,-0.505664610624753,116
95,815,0.878845671442491,baz,0.304272626246284,100
920,141,-0.500938437163844,quux,1.74993315588989,77
935,591,0.734300456069334,foo,-1.4439766541522,539
855,489,0.0626818288361865,foo,1.52967687405209,625
59,720,-1.38661276789333,foo,-2.03458222902942,34
479,673,0.450253367834071,quux,-0.678157458793227,926
497,198,-0.641568740555873,bar,-0.0660436005494551,231
386,344,1.32076098301851,foo,-1.07331005795159,426
346,557,0.784682338016138,foo,-1.30067154366026,585
306,787,0.00877804493791082,baz,2.60022990388079,659
964,16,1.13787111628939,bar,-1.26665966212257,793
969,904,-0.741146865013677,foo,0.0580479893087523,752
604,872,0.184019664341828,foo,0.389208795780338,913
88,75,0.37217249544374,qux,-1.40221946185568,243
912,678,0.879285828833458,qux,-0.865608864226163,38
524,436,0.620544137767909,quux,0.00486164203666551,827
308,869,0.842437762054718,bar,0.368512793620189,990
605,293,-1.22210586913881,bar,0.0179651297374709,190
192,709,1.27449233477274,quux,0.328739587115624,707
349,724,-1.73236667376343,foo,0.291451356264173,987
471,39,0.626824898416641,qux,-1.68747714833885,844
84,23,-0.776635687545743,baz,1.19526960201028,455
316,345,1.37278403970248,quux,0.25678634489354,554
559,81,-0.445250193697892,baz,0.879700778422433,618
752,363,-1.58593257683596,quux,-0.222887873627429,803
401,196,-0.0252877604237262,quux,-0.428123057237389,505
885,32,-1.02409107503358,quux,0.834552919398858,253
366,929,-0.499753687098644,foo,-0.595877278256471,457
275,698,1.15265675415798,bar,-0.124547784557803,332
821,339,-0.382807356222181,quux,-1.2493617451811,466
798,796,1.12533864303033,qux,-0.483569873334324,378
913,479,-0.2170635334226,baz,0.149693314053978,731
256,321,0.970393267160121,foo,-1.36551194696619,696
220,710,-0.0951070682100226,foo,0.781125062310424,59
661,361,-1.02654722052619,baz,-1.55577419396038,74
665,93,0.22299643831089,baz,0.80418379149969,988
